nom;adresse;code_postal;latitude;longitude;region_source
Agence bancaire Castelnau Magnoac;34 place Estelette, 65230 CASTELNAU-MAGNOAC;65230;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Castéra-Verduzan;6 place du 8 juillet 1977, 32310 CASTERA-VERDUZAN;32310;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Cauterets;14 rue de Belfort, 65110 CAUTERETS;65110;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Cazaubon;8 boulevard des Pyrénées, 32150 CAZAUBON;32150;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Cologne;21-23 place de la Halle, 32430 COLOGNE;32430;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Condom Bouquerie;Boulevard Saint-Jacques, 32100 CONDOM;32100;43,9568583;0,3655041;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Condom Saint-Pierre;Place Saint-Pierre, 32100 CONDOM;32100;43,9576;0,373101;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Eauze;Boulevard Saint-Blancat, 32800 EAUZE;32800;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Espelette;395 Route Karrika Nagusia, 64250 ESPELETTE;64250;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Fleurance;11 place de la République, 32500 FLEURANCE;32500;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Gan;Avenue Henri IV, 64290 GAN;64290;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Garlin;1 cours de la République, 64330 GARLIN;64330;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Gimont;place du marché, 32200 Gimont;32200;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Gondrin;45 Avenue Jean Moulin, 32330 Gondrin;32330;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Hasparren;Rue du Docteur Lissar, 64240 HASPARREN;64240;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Hendaya;3 Rue du Port, 64700 Hendaye;64700;43,3576617;-1,774754;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Hendaye;3 rue du Port, 64700 HENDAYE;64700;43,3577333;-1,7747347;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Idron;32 route de Tarbes, 64320 IDRON;64320;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire L'Isle-Jourdain;2 rue de la République, 32600 ISLE-JOURDAIN;32600;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Jegun;Grande rue, 32360 JEGUN;32360;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Jurançon;13 Avenue Henri IV, 64110 Jurançon;64110;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Lannemezan;2 rue Victor Hugo, 65300 LANNEMEZAN;65300;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Laruns;Place de la Mairie, 64440 LARUNS;64440;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Lectoure;144 rue Nationale, 32700 LECTOURE;32700;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Lembeye;18 place Marcadieu, 64350 LEMBEYE;64350;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Lescar Lescourre;23 rue Sainte-Catherine, 64230 LESCAR;64230;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Lourdes Centre;11 place Champ Commun, 65100 LOURDES;65100;43,0936063;-0,0461029;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Lourdes Nord;21 avenue Alexandre Marqui, 65100 LOURDES;65100;43,1028324;-0,0431983;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Loures Barousse;Route Nationale, 65370 LOURES-BAROUSSE;65370;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Luz-Saint-Sauveur;18 avenue Saint-Sauveur, 65120 LUZ-SAINT-SAUVEUR;65120;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Marciac;Place Hôtel de Ville, 32230 MARCIAC;32230;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Masseube;8 rue du Général De Gaulle, 32140 MASSEUBE;32140;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Maubourguet;17 allée du Foirail, 65700 MAUBOURGUET;65700;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Mauléon;Place Croix Blanche, 64130 MAULEON SOULE;64130;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Mauvezin;Place de la Libération, 32120 MAUVEZIN;32120;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Miélan;1 place des Promenades, 32170 MIELAN;32170;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Miradoux;Place Du Foirail, 32340 MIRADOUX;32340;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Mirande;18 Rue de Rohan, 32300 MIRANDE;32300;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Monein;4 place Henri Lacabanne, 64360 MONEIN;64360;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Montréal;6 rue Tenareze, 32250 MONTREAL-DU-GERS;32250;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Morlaàs;Rue Bourg Mayou, 64160 MORLAAS;64160;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Mourenx;18-20 place Pierre et Marie Curie, 64150 MOURENX;64150;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Navarrenx;Place des Armes, 64190 NAVARRENX;64190;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Nay;23 rue Georges Clémenceau, 64800 NAY;64800;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Nogaro;8 place des Capucins, 32110 NOGARO;32110;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Oloron Légugnon;Avenue Alexander Fleming, 64400 OLORON-SAINTE-MARIE;64400;43,1972417;-0,6177528;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Oloron Oustalots;Place Oustalots, 64400 OLORON-SAINTE-MARIE;64400;43,186978;-0,6181829;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Orthez Castetarbe;Route de Bayonne, 64300 ORTHEZ;64300;43,4887962;-0,80448;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Orthez Saint-Pierre;22 place Saint-Pierre, 64300 ORTHEZ;64300;43,491323;-0,775372;Crédit Agricole - Pyrenees Gascogne
