nom;adresse;code_postal;latitude;longitude;region_source
Agence bancaire CAMON;7 RUE EMILE DEBRIE, 80450 CAMON;80450;;;Crédit Agricole - Brie Picardie
Agence bancaire CESSON;14 AVENUE CHARLES MONIER, 77240 CESSON;77240;;;Crédit Agricole - Brie Picardie
Agence bancaire CHAMBLY;259, place Charles de Gaulle, 60230 CHAMBLY;60230;;;Crédit Agricole - Brie Picardie
Agence bancaire CHAMPAGNE SUR SEINE;14 RUE PASTEUR, 77430 CHAMPAGNE SUR SEINE;77430;;;Crédit Agricole - Brie Picardie
Agence bancaire CHAMPS PYRAMIDES;41,43  AVENUE DE LA REPUBLIQUE, 77420 CHAMPS SUR MARNE;77420;;;Crédit Agricole - Brie Picardie
Agence bancaire CHANTILLY;16 AVENUE DU MARECHAL JOFFRE, 60500 CHANTILLY;60500;;;Crédit Agricole - Brie Picardie
Agence bancaire CHATEAU LANDON;4 PLACE DU GENERAL LECLERC, 77420 CHATEAU LANDON;77420;;;Crédit Agricole - Brie Picardie
Agence bancaire CHAULNES;PLACE DE LA REPUBLIQUE, 80320 CHAULNES;80320;;;Crédit Agricole - Brie Picardie
Agence bancaire CHAUMONT EN VEXIN;2 RUE HOTEL DE VILLE, 60240 CHAUMONT EN VEXIN;60240;;;Crédit Agricole - Brie Picardie
Agence bancaire CHELLES AULNOY;27 BOULEVARD PIERRE MENDES FRANCE, 77500 CHELLES;77500;48,8756016;2,595419;Crédit Agricole - Brie Picardie
Agence bancaire CHELLES FOCH;17,19  Avenue du Maréchal FOCH, 77500 CHELLES;77500;48,8723926;2,578795;Crédit Agricole - Brie Picardie
Agence bancaire CHELLES RESISTANCE;23 AVENUE DE LA RESISTANCE, 77500 CHELLES;77500;48,8775777;2,5861789;Crédit Agricole - Brie Picardie
Agence bancaire CHESSY ARIANE;25 PLACE D'ARIANE, 77700 CHESSY;77700;48,85614398130463;2,769240415094667;Crédit Agricole - Brie Picardie
Agence bancaire CHESSY CENTRE D'AFFAIRES ENTREPRISES;8 ROND-POINT SIMONE VEIL, 77700 CHESSY;77700;48,8563211;2,7704285;Crédit Agricole - Brie Picardie
Agence bancaire CLAYE SOUILLY;78 RUE JEAN JAURES, 77410 CLAYE SOUILLY;77410;;;Crédit Agricole - Brie Picardie
Agence bancaire CLERMONT;5 RUE DU GENERAL PERSHING, 60600 CLERMONT;60600;;;Crédit Agricole - Brie Picardie
Agence bancaire COMBLES;10 RUE 73 RGT INFANTERIE, 80360 COMBLES;80360;;;Crédit Agricole - Brie Picardie
Agence bancaire COMBS GARE;49 AVENUE DE LA REPUBLIQUE, 77380 COMBS LA VILLE;77380;48,6656585;2,5507069;Crédit Agricole - Brie Picardie
Agence bancaire COMBS LA VILLE;64 RUE SERMONOISE, 77380 COMBS LA VILLE;77380;48,6633766;2,5670162;Crédit Agricole - Brie Picardie
Agence bancaire COMPIEGNE CENTRE;5 RUE FOURNIER SARLOVEZE, 60200 COMPIEGNE;60200;49,4176942;2,8305585;Crédit Agricole - Brie Picardie
Agence bancaire COMPIEGNE ROYALLIEU POMPIDOU;esplanade Marguerite Perey, 60200 COMPIEGNE;60200;49,394196;2,793986;Crédit Agricole - Brie Picardie
Agence bancaire COMPIEGNE SAINT CORNEILLE;18 RUE SAINT CORNEILLE, 60200 COMPIEGNE;60200;49,4172942;2,8241875;Crédit Agricole - Brie Picardie
Agence bancaire CONTY;22 rue du Général Leclerc, 80160 CONTY;80160;;;Crédit Agricole - Brie Picardie
Agence bancaire CORBIE;5 RUE CHARLES DE GAULLE, 80800 CORBIE;80800;;;Crédit Agricole - Brie Picardie
Agence bancaire COULOMMIERS;3 COURS GAMBETTA, 77120 COULOMMIERS;77120;;;Crédit Agricole - Brie Picardie
Agence bancaire CRECY LA CHAPELLE;8 RUE DU GENERAL LECLERC, 77580 CRECY LA CHAPELLE;77580;;;Crédit Agricole - Brie Picardie
Agence bancaire CREIL GARE;27, avenue Jules Uhry, 60100 CREIL;60100;49,2636439;2,469645;Crédit Agricole - Brie Picardie
Agence bancaire CREIL PLATEAU;14, Avenue Marie et Pierre Curie, 60100 CREIL;60100;49,2523443;2,481064796;Crédit Agricole - Brie Picardie
Agence bancaire CREIL REPUBLIQUE;33 RUE DE LA REPUBLIQUE, 60100 CREIL;60100;49,2598361;2,4753168;Crédit Agricole - Brie Picardie
Agence bancaire CREPY EN VALOIS;72 RUE NATIONALE, 60800 CREPY EN VALOIS;60800;;;Crédit Agricole - Brie Picardie
Agence bancaire CREVECOEUR LE GRAND;4, avenue du Château, 60360 CREVECOEUR-LE-GRAND;60360;;;Crédit Agricole - Brie Picardie
Agence bancaire CRECY EN PONTHIEU;55 Rue du Général de Gaulle, 80150 CRÉCY-EN-PONTHIEU;80150;;;Crédit Agricole - Brie Picardie
Agence bancaire CUISE LA MOTTE;34 RUE DE SOISSONS, 60350 CUISE LA MOTTE;60350;;;Crédit Agricole - Brie Picardie
Agence bancaire DAMMARIE LES LYS;69, rue Moulin, 77190 DAMMARIE LES LYS;77190;;;Crédit Agricole - Brie Picardie
Agence bancaire DAMMARTIN EN GOELE;7 RUE DE LA JUSTICE, 77230 DAMMARTIN EN GOELE;77230;;;Crédit Agricole - Brie Picardie
Agence bancaire DOMART EN PONTHIEU;9 RUE DE LA PREE, 80620 DOMART EN PONTHIEU;80620;;;Crédit Agricole - Brie Picardie
Agence bancaire DONNEMARIE DONTILLY;33 RUE MARIE CHAUBARD, 77520 DONNEMARIE DONTILLY;77520;;;Crédit Agricole - Brie Picardie
Agence bancaire DOULLENS;55 - 59 RUE DU BOURG, 80600 DOULLENS;80600;;;Crédit Agricole - Brie Picardie
Agence bancaire Amiens Brie Picardie Direct;Bâtiment Cytises centre OASIS - Allée de la Pépinière, 80480 Dury;80480;49,860858;2,279368;Crédit Agricole - Brie Picardie
Agence bancaire Centre de Relation Client Pôle 3C;Bâtiment Cytises Centre OASIS - Allée de la Pépinière, 80480 Dury;80480;49,860858;2,279368;Crédit Agricole - Brie Picardie
Agence bancaire EGREVILLE;38 PLACE MASSENET, 77620 EGREVILLE;77620;;;Crédit Agricole - Brie Picardie
Agence bancaire ESBLY;12 avenue Charles de Gaulle, 77450 ESBLY;77450;;;Crédit Agricole - Brie Picardie
Agence bancaire ETREPAGNY;70 RUE GEORGES CLEMENCEAU, 27150 ETREPAGNY;27150;;;Crédit Agricole - Brie Picardie
Agence bancaire FAREMOUTIERS;17 PLACE DU GENERAL DE GAULLE, 77515 FAREMOUTIERS;77515;;;Crédit Agricole - Brie Picardie
Agence bancaire FERRIERES EN BRIE;8C Avenue JAMES DE ROTSCHILD, 77164 FERRIERES EN BRIE;77164;;;Crédit Agricole - Brie Picardie
Agence bancaire FEUQUIERES EN VIMEU;RUE VICTOR HUGO, 80210 FEUQUIERES EN VIMEU;80210;;;Crédit Agricole - Brie Picardie
Agence bancaire FLIXECOURT;27 RUE ROGER GODARD, 80420 FLIXECOURT;80420;;;Crédit Agricole - Brie Picardie
Agence bancaire FONTAINEBLEAU;20 RUE DU CHATEAU, 77300 FONTAINEBLEAU;77300;;;Crédit Agricole - Brie Picardie
Agence bancaire FONTENAY TRESIGNY;25 avenue du Général de Gaulle, 77610 FONTENAY TRESIGNY;77610;;;Crédit Agricole - Brie Picardie
Agence bancaire FORMERIE;13 RUE ALBERT 1ER, 60220 FORMERIE;60220;;;Crédit Agricole - Brie Picardie
Agence bancaire FRIVILLE ESCARBOTIN;40 RUE MARIUS BRIET, 80130 FRIVILLE ESCARBOTIN;80130;;;Crédit Agricole - Brie Picardie
Agence bancaire FROISSY;RUE DU 8 MAI 1945, 60480 FROISSY;60480;;;Crédit Agricole - Brie Picardie
Agence bancaire GAMACHES;2 TER RUE CHARLES DE GAULLE, 80220 GAMACHES;80220;;;Crédit Agricole - Brie Picardie
Agence bancaire GISORS;22 Rue de Paris, 27140 GISORS;27140;;;Crédit Agricole - Brie Picardie
Agence bancaire GOUVIEUX;47 RUE DE LA MAIRIE, 60270 GOUVIEUX;60270;;;Crédit Agricole - Brie Picardie
Agence bancaire GRANDVILLIERS;5 RUE DE ROUEN, 60210 GRANDVILLIERS;60210;;;Crédit Agricole - Brie Picardie
Agence bancaire GRETZ  ARMAINVILLIERS;25 RUE DE PARIS, 77220 GRETZ  ARMAINVILLIERS;77220;;;Crédit Agricole - Brie Picardie
Agence bancaire GUIGNES;44 RUE DE TROYES, 77390 GUIGNES RABUTIN;77390;;;Crédit Agricole - Brie Picardie
Agence bancaire GUISCARD;35 Rue Hélène Versepuy, 60640 Guiscard;60640;;;Crédit Agricole - Brie Picardie
Agence bancaire HAM;45 - 47 RUE DU GENERAL FOY, 80400 HAM;80400;;;Crédit Agricole - Brie Picardie
Agence bancaire HORNOY LE BOURG;RUE D'AIRAINES, 80640 HORNOY LE BOURG;80640;;;Crédit Agricole - Brie Picardie
Agence bancaire LA CHAPELLE LA REINE;12 PLACE DE LA REPUBLIQUE, 77760 LA CHAPELLE LA REINE;77760;;;Crédit Agricole - Brie Picardie
Agence bancaire LA FERTE GAUCHER;4 PLACE DU GENERAL DE GAULLE, 77320 LA FERTE GAUCHER;77320;;;Crédit Agricole - Brie Picardie
Agence bancaire LA FERTE SOUS JOUARRE;45 RUE DE CHAMIGNY, 77260 LA FERTE SOUS JOUARRE;77260;;;Crédit Agricole - Brie Picardie
Agence bancaire LACHAPELLE AUX POTS;37 RUE TRISTAN KLINGSOR, 60650 LACHAPELLE AUX POTS;60650;;;Crédit Agricole - Brie Picardie
Agence bancaire LACROIX SAINT OUEN;68 bis et ter Route Nationale, 60610 LACROIX SAINT OUEN;60610;;;Crédit Agricole - Brie Picardie
Agence bancaire LAGNY CENTRE;41 - 43 RUE DU 27 AOUT 1944, 77400 LAGNY SUR MARNE;77400;48,877096;2,7077157;Crédit Agricole - Brie Picardie
Agence bancaire LES HAUTS DE LAGNY;Centre Commercial - 25, avenue André Malraux, 77400 LAGNY SUR MARNE;77400;48,8671385;2,7073524;Crédit Agricole - Brie Picardie
Agence bancaire LAMORLAYE;41 RUE DU GENERAL LECLERC, 60260 LAMORLAYE;60260;;;Crédit Agricole - Brie Picardie
Agence bancaire LE CHATELET EN BRIE;1 bis rue des Grands Champs, 77820 LE CHATELET EN BRIE;77820;;;Crédit Agricole - Brie Picardie
Agence bancaire LE CROTOY;11 PLACE JEANNE D'ARC, 80550 LE CROTOY;80550;;;Crédit Agricole - Brie Picardie
Agence bancaire LE MEE SUR SEINE;Centre commercial 120, allée Plein Ciel, 77350 LE MEE SUR SEINE;77350;;;Crédit Agricole - Brie Picardie
Agence bancaire LE PLESSIS BELLEVILLE;10 AVENUE GEORGES BATAILLE, 60330 LE PLESSIS BELLEVILLE;60330;;;Crédit Agricole - Brie Picardie
Agence bancaire LESIGNY;COUR VILLARCEAU, 77150 LESIGNY;77150;;;Crédit Agricole - Brie Picardie
Agence bancaire LIANCOURT;6, place de la Rochefoucauld, 60140 LIANCOURT;60140;;;Crédit Agricole - Brie Picardie
Agence bancaire LIEUSAINT;5 PLACE DU COLOMBIER, 77127 LIEUSAINT;77127;;;Crédit Agricole - Brie Picardie
Agence bancaire LIZY SUR OURCQ;6 AVENUE DE LA GARE, 77440 LIZY SUR OURCQ;77440;;;Crédit Agricole - Brie Picardie
Agence bancaire LOGNES;7 RUE DU SUFFRAGE UNIVERSEL, 77185 LOGNES;77185;;;Crédit Agricole - Brie Picardie
Agence bancaire LONGPRE LES CORPS SAINTS;Rue de la Libération, 80510 LONGPRE LES CORPS SAINTS;80510;;;Crédit Agricole - Brie Picardie
Agence bancaire LONGUEAU;16 AVENUE HENRI BARBUSSE, 80330 LONGUEAU;80330;;;Crédit Agricole - Brie Picardie
Agence bancaire LORREZ LE BOCAGE;23 RUE DES FONTAINES, 77710 LORREZ LE BOCAGE;77710;;;Crédit Agricole - Brie Picardie
Agence bancaire MAGNY LE HONGRE;11 RUE DE COURTALIN - BAT D, 77700 MAGNY LE HONGRE;77700;;;Crédit Agricole - Brie Picardie
Agence bancaire MARGNY LES COMPIEGNE;400 AVENUE OCTAVE BUTIN, 60200 MARGNY LES COMPIEGNE;60200;;;Crédit Agricole - Brie Picardie
Agence bancaire MARSEILLE EN BEAUVAISIS;RUE PHILEAS LEBESGUE, 60690 MARSEILLE EN BEAUVAISIS;60690;;;Crédit Agricole - Brie Picardie
Agence bancaire MEAUX BEAUVAL;Centre Commercial - allée JL .Barrault, 77101 MEAUX;77101;48,957705;2,881826;Crédit Agricole - Brie Picardie
Agence bancaire MEAUX CENTRE;14 RUE DU GRAND CERF, 77102 MEAUX;77102;48,9591028;2,8803684;Crédit Agricole - Brie Picardie
Agence bancaire MEAUX FOCH;4 Rue Léon le Royer, 77100 MEAUX;77100;48,9523418;2,8869862;Crédit Agricole - Brie Picardie
Agence bancaire MEAUX MARCHE;42 rue du Commandant BERGE, 77100 MEAUX;77100;48,9552563;2,8793709;Crédit Agricole - Brie Picardie
Agence bancaire MELUN CENTRE D'AFFAIRES ENTREPRISES;17, boulevard Victor Hugo, 77000 MELUN;77000;48,5394997;2,6577735;Crédit Agricole - Brie Picardie
Agence bancaire MELUN GARE;11, avenue Galliéni, 77000 MELUN;77000;48,5281218;2,6553476;Crédit Agricole - Brie Picardie
Agence bancaire MELUN VICTOR HUGO;17 BOULEVARD VICTOR HUGO, 77000 MELUN;77000;48,5394997;2,6577735;Crédit Agricole - Brie Picardie
Agence bancaire MERS LES BAINS;29 RUE MARCEL HOLLEVILLE, 80350 MERS LES BAINS;80350;;;Crédit Agricole - Brie Picardie
Agence bancaire MERU CENTRE;15 PLACE HOTEL DE VILLE, 60110 MERU;60110;49,2360342;2,1353504;Crédit Agricole - Brie Picardie
Agence bancaire MERU VILLAGES;25 BOULEVARD PABLO PICASSO, 60110 MERU;60110;49,2345805;2,1271898;Crédit Agricole - Brie Picardie
Agence bancaire MILLY SUR THERAIN;25 RUE DE DIEPPE, 60112 MILLY SUR THERAIN;60112;;;Crédit Agricole - Brie Picardie
Agence bancaire MITRY MORY;17, av Franklin Roosevelt, 77290 MITRY MORY;77290;;;Crédit Agricole - Brie Picardie
Agence bancaire MOISSY CRAMAYEL;73 AVENUE PHILIPPE BUR, 77550 MOISSY CRAMAYEL;77550;;;Crédit Agricole - Brie Picardie
Agence bancaire MONTATAIRE;4 PLACE AUGUSTE GENIE, 60160 MONTATAIRE;60160;;;Crédit Agricole - Brie Picardie
Agence bancaire MONTDIDIER;1 PLACE DU GENERAL DE GAULLE, 80500 MONTDIDIER;80500;;;Crédit Agricole - Brie Picardie
Agence bancaire MONTEREAU;1 Rue de la Pépinière Royale, 77130 Montereau-Fault-Yonne;77130;;;Crédit Agricole - Brie Picardie
Agence bancaire MONTIGNY SUR LOING;5 RUE DE LOING, 77690 MONTIGNY SUR LOING;77690;;;Crédit Agricole - Brie Picardie
