nom,adresse,code_postal,latitude,longitude,region_source
PARIS KLEBER,"82, Avenue Kléber, nan, PARIS 16",75016,,,nan
PARIS REUILLY DIDEROT,"22, rue de Reuilly, nan, PARIS 12",75012,,,nan
PARIS MAUBEUGE,"80, rue de Maubeuge, nan, PARIS 09",75009,,,nan
PARIS BEL AIR,"31, rue du Rendez-Vous, nan, PARIS 12",75012,,,nan
PARIS NIEL,"29 ter, rue Pierre Demours, nan, PARIS 17",75017,,,nan
PARIS LOUVRE,"24, rue du Louvre, 131, rue Saint Honoré, PARIS 01",75001,,,nan
ST PIERRE,"Pl Félix Boisson, Rue Bouillé, ST PIERRE",97250,,,nan
ALFORTVILLE,"156, rue Paul Vaillant Couturier, nan, ALFORTVILLE",94140,,,nan
COURBEVOIE LA DEFENSE,"5, place de la Défense, nan, COURBEVOIE",92400,,,nan
LA TRINITE,"27, rue Victor Hugo, nan, LA TRINITE",97220,,,nan
BEZONS,"72 bis, rue Edouard Vaillant, nan, BEZONS",95870,,,nan
BOULOGNE BILLANCOURT,"284, bd Jean Jaurès, nan, BOULOGNE BILLANCOURT",92100,,,nan
NEUILLY PLAISANCE,"21, rue du Général de Gaulle, nan, NEUILLY PLAISANCE",93360,,,nan
NOISY LE GRAND,"167, rue Pierre Brossolette, nan, NOISY LE GRAND",93160,,,nan
VILLIERS SUR MARNE,"87, rue du Général de Gaulle, nan, VILLIERS SUR MARNE",94350,,,nan
CHAMPIGNY,"79, rue Jean Jaurès, nan, CHAMPIGNY SUR MARNE",94500,,,nan
CHARENTON MAIRIE,"67, rue de Paris, nan, CHARENTON LE PONT",94220,,,nan
VINCENNES RIGOLLOTS,"138, rue Defrance, nan, VINCENNES",94300,,,nan
VINCENNES BERAULT,"49, Avenue de Paris, nan, VINCENNES",94300,,,nan
CRETEIL ECHAT,"68-70, Avenue du Général de Gaulle, nan, CRETEIL",94000,,,nan
GRAND QUEVILLY,"85 bis, Avenue des Provinces, nan, GRAND QUEVILLY",76120,,,nan
PARIS BATIGNOLLES,"14, rue des Batignolles, nan, PARIS 17",75017,,,nan
LE MARIN,"Lieu dit Habitation Montgérarld, Lotissement Marine Bay, LE MARIN",97290,,,nan
LE FRANCOIS,"Ancienne Usine du François, Centre Eucalyptus, LE FRANCOIS",97240,,,nan
ST JOSEPH,"263, rue Raphaêl Babet, Rue Joseph de Souville, ST JOSEPH",97480,,,nan
ST MAUR THEATRE,"110, bd de Créteil, nan, ST MAUR DES FOSSES",94100,,,nan
NEUILLY SUR SEINE PLACE DE MADRID,"166 bis, Avenue Charles de Gaulle, nan, NEUILLY SUR SEINE",92200,,,nan
COURBEVOIE BECON,"46, Avenue Pasteur, nan, COURBEVOIE",92400,,,nan
NEUILLY SUR SEINE CERCLE PATRIMONIAL,"17, rue Madeleine Michelis, nan, NEUILLY SUR SEINE",92200,,,nan
LE LORRAIN,"20, rue Schoelcher, nan, LE LORRAIN",97214,,,nan
SOISSONS,"13, rue Saint Martin, nan, SOISSONS",02200,,,nan
CHATEAU THIERRY,"Pl Jean de La Fontaine, nan, CHATEAU THIERRY",02400,,,nan
BRY SUR MARNE,"48, Grande Rue Charles de Gaulle, nan, BRY SUR MARNE",94360,,,nan
CAEN COURTONNE,"23-25, rue des Prairies Saint Gilles, nan, CAEN",14000,,,nan
NANGIS,"40, rue du Général Leclerc, nan, NANGIS",77370,,,nan
GRETZ ARMAINVILLIERS,"46, rue de Paris, nan, GRETZ ARMAINVILLIERS",77220,,,nan
MAROMME,"144, rue des Martyrs de la Résistance, nan, MAROMME",76150,,,nan
BRIE COMTE ROBERT,"9, rue Gambetta, nan, BRIE COMTE ROBERT",77170,,,nan
COULOMMIERS,"8, pl Saint Denis, nan, COULOMMIERS",77120,,,nan
CAEN REPUBLIQUE,"22, rue de Strasbourg, nan, CAEN",14000,,,nan
ROUEN JEANNE D'ARC,"25, rue Jeanne d'Arc, nan, ROUEN",76000,,,nan
LE HAVRE ROND POINT,"171, cours de la République, nan, LE HAVRE",76600,,,nan
MELUN NORD,"8, Avenue du 31e Régimentt d'Infanterie, nan, MELUN",77000,,,nan
PONTHIERRY,"61, Avenue de Fontainebleau, nan, ST FARGEAU PONTHIERRY",77310,,,nan
DARNETAL,"88, rue Sadi Carnot, nan, DARNETAL",76160,,,nan
CHELLES,"7, Avenue de la Résistance, nan, CHELLES",77500,,,nan
BRAY SUR SEINE,"27, rue du Général Leclerc, nan, BRAY SUR SEINE",77480,,,nan
LE HAVRE COTY,"43, Avenue René Coty, nan, LE HAVRE",76600,,,nan
LA FERTE GAUCHER,"6, pl du Général de Gaulle, nan, LA FERTE GAUCHER",77320,,,nan
