nom,adresse,code_postal
SG COURTOIS,"24 B BD DE CHAMBRUN, 48100 MARVEJOLS",48100
SG COURTOIS,"2 ALLEE DE PIENCOURT, 48000 MENDE",48000
SG COURTOIS,"2 AV DE LA GARE, 48200 ST CHELY D APCHER",48200
