nom,adresse,code_postal
SG GRAND EST,"36 RUE VICTOIRE LA MARNE, 52000 CHAUMONT",52000
SG GRAND EST,"28 RUE DIDEROT, 52200 LANGRES",52200
SG GRAND EST,"52 RUE GAMBETTA, 52100 ST DIZIER",52100
