nom,adresse,code_postal
SG SMC,"8 PL TAMPINET, 04000 DIGNE LES BAINS",04000
SG SMC,"3 PL DU BOURGUET, 04300 FORCALQUIER",04300
SG SMC,"ROUTE NATIONALE 96, 04700 LA BRILLANNE",04700
SG SMC,"5 T BD ELEMIR BOURGES, 04100 MANOSQUE",04100
SG SMC,"304 B AV DE LA LIBERATION, 04100 MANOSQUE",04100
SG SMC,"79 ALL LOUIS GARDIOL, 04500 RIEZ",04500
SG SMC,"15 AV PAUL ARENE, 04200 SISTERON",04200
