nom,adresse,code_postal
SG GRAND EST,"5 AV JEAN JAURES, 08000 CHARLEVILLE MEZIERES",08000
SG GRAND EST,"1 PL DU 148 EME RGT D'INFANTE, 08600 GIVET",08600
SG GRAND EST,"24 PL DE LA REPUBLIQUE, 08300 RETHEL",08300
SG GRAND EST,"20 AV MARECHAL LECLERC, 08200 SEDAN",08200
