nom,adresse,code_postal
SG COURTOIS,"7 PL DE LA CAPELLE, 12100 MILLAU",12100
SG COURTOIS,"62 RTE D'ESPALION, 12850 ONET LE CHATEAU",12850
SG COURTOIS,"2-4 PL GAL DE GAULLE, 12000 RODEZ",12000
SG COURTOIS,"11 BD EMILE BOREL, 12400 ST AFFRIQUE",12400
SG COURTOIS,"6 R STE EMILIE DE RODAT, 12200 VILLEFRANCHE DE ROUERGUE",12200
