nom,adresse,code_postal
SG COURTOIS,"19 RUE DU BOURG NEUF, 65400 ARGELES GAZOST",65400
SG COURTOIS,"RUE PASTEUR, 65200 BAGNERES DE BIGORRE",65200
SG COURTOIS,"97 RUE THIERS, 65300 LANNEMEZAN",65300
SG COURTOIS,"2 PL PEYRAMALE, 65100 LOURDES",65100
SG COURTOIS,"1 RUE DES GRAVES, 65310 ODOS",65310
SG COURTOIS,"20 AV F MITTERRAND, 65600 SEMEAC",65600
SG COURTOIS,"1 CRS GAMBETTA, 65000 TARBES",65000
SG COURTOIS,"PL DE LA REPUBLIQUE, 65500 VIC EN BIGORRE",65500
