nom,adresse,code_postal
SG GRAND EST,"33 AV DE LA REPUBLIQUE, 39300 CHAMPAGNOLE",39300
SG GRAND EST,"2 PL JULES GREVY, 39100 DOLE",39100
SG GRAND EST,"20 PL DE LA LIBERTE, 39000 LONS LE SAUNIER",39000
SG GRAND EST,"4 BD DE LA REPUBLIQUE, 39200 ST CLAUDE",39200
