nom,adresse,code_postal,latitude,longitude
SG GRAND EST,"5 AV JEAN JAURES, 08000 CHARLEVILLE MEZIERES",8000,49.7707801,4.7201284
SG GRAND EST,"1 PL DU 148 EME RGT D'INFANTE, 08600 GIVET",8600,50.1111887,4.8224902
SG GRAND EST,"24 PL DE LA REPUBLIQUE, 08300 RETHEL",8300,49.5086947,4.3660933
SG GRAND EST,"20 AV MARECHAL LECLERC, 08200 SEDAN",8200,49.7002005,4.9449107
