nom,adresse,code_postal,latitude,longitude
SG TARNEAUD,"16 RUE GRANDE, 36200 ARGENTON-SUR-CREUSE",36200,46.5873758,1.5185747
SG TARNEAUD,"47 RUE DES PONTS, 36500 BUZANCAIS",36500,46.8888234,1.4208136
SG TARNEAUD,"29 RUE VICTOR HUGO, 36000 CHATEAUROUX",36000,46.8110285,1.69298
SG TARNEAUD,"31 PL DU 10 JUIN, 36100 ISSOUDUN",36100,46.9087774,1.9512228
SG TARNEAUD,"29 PL DE LA LIBERATION, 36300 LE BLANC",36300,46.6329132,1.0634219
