nom,adresse,code_postal,latitude,longitude
SG SUD OUEST,"729 AV DU MAL LECLERC, 47000 AGEN",47000,44.1131424,0.8932191
SG SUD OUEST,"11 PL PRESIDENT WILSON, 47000 AGEN",47000,44.2009452,0.6244713
SG SUD OUEST,"2 RUE DE L'EGLISE, 47500 FUMEL",47500,44.4975014,0.9679058
SG SUD OUEST,"117 AV JEAN JAURES, 47200 MARMANDE",47200,44.5048243,0.1496041
SG SUD OUEST,"16 BD GEORGES LEYGUES, 47300 VILLENEUVE SUR LOT",47300,44.4085814,0.7064049
