nom,adresse,code_postal,latitude,longitude
SG GRAND EST,"24 AV DE LA REPUBLIQUE, 70200 LURE",70200,47.6845578,6.4955085
SG GRAND EST,"33 RUE PAUL MOREL, 70000 VESOUL",70000,47.6209756,6.1552704
