nom,adresse,code_postal,latitude,longitude
SG TARNEAUD,"4 QU CHARLES DE GAULLE, 37400 AMBOISE",37400,47.3967258,0.9745349
SG TARNEAUD,"44 RUE DU PONT, 37150 BLERE",37150,47.3294307,0.9917489
SG TARNEAUD,"68 AV DE LA REPUBLIQUE, 37170 CHAMBRAY LES TOURS",37170,47.343628,0.715597
SG TARNEAUD,"98 QU JEANNE D'ARC, 37500 CHINON",37500,47.1653384,0.2438659
SG TARNEAUD,"9 RUE GAMARD, 37300 JOUE LES TOURS",37300,47.3504927,0.6624086
SG TARNEAUD,"21 RUE REPUBLIQUE, 37600 LOCHES",37600,47.1291638,0.9982699
SG TARNEAUD,"42 RUE NATIONALE, 37250 MONTBAZON",37250,47.2809574,0.7113589
SG TARNEAUD,"247 BD CHARLES DE GAULLE, 37540 ST CYR SUR LOIRE",37540,47.424823,0.6561631
SG TARNEAUD,"35 B AV DE LA REPUBLIQUE, 37700 ST PIERRE DES CORPS",37700,47.3895195,0.7196988
SG TARNEAUD,"3 BD HEURTELOUP, 37000 TOURS",37000,47.390119,0.6901699
SG TARNEAUD,"16 PL DE LA TRANCHEE, 37100 TOURS",37100,47.4093099,0.681344
SG TARNEAUD,"26 PL GASTON PAILLHOU, 37000 TOURS",37000,47.3915143,0.6816475
SG TARNEAUD,"104 RUE GIRAUDEAU, 37000 TOURS",37000,47.3835299,0.6771504
