nom,adresse,code_postal,latitude,longitude
SG COURTOIS,"8 PL DES BELGES, 82100 CASTELSARRASIN",82100,44.03972,1.1087747
SG COURTOIS,"25 BD LEONCE GRANIER, 82300 CAUSSADE",82300,44.1574844,1.5109764
SG COURTOIS,"24 RUE JEAN MOURA, 82200 MOISSAC",82200,44.1023252,1.0859379
SG COURTOIS,"5 RUE DE LA REPUBLIQUE, 82000 MONTAUBAN",82000,44.018415,1.3513146
SG COURTOIS,"390 AV DE PARIS, 82000 MONTAUBAN",82000,44.0336219,1.3755711
SG SUD OUEST,"30 PL J.B. CHAUMEIL, 82400 VALENCE D AGEN",82400,44.1111111,0.8902778
