nom,adresse,code_postal,latitude,longitude
SG GRAND OUEST,"2 RUE GAMBETTA, 53200 CHATEAU GONTIER MAYENNE",53200,47.826334,-0.7076524
SG GRAND OUEST,"8 B RUE DE STRASBOURG, 53000 LAVAL",53000,48.0715288,-0.7721595
SG GRAND OUEST,"1 R SERGENT LOUVRIER, 53100 MAYENNE",53100,48.3039486,-0.6924881
